id,conference_id,year,title,pages,num_pages,session_h2,session_h3,main_track,,,,,,
4618,4,2013,A Study on the Relation Between Antipatterns and the Cost of Class Unit Testing,NULL,0,NULL,NULL,1,,,,,,
4619,4,2013,Enhancing the Detection of Code Anomalies with Architecture-Sensitive Strategies,NULL,0,NULL,NULL,1,,,,,,
4620,4,2013,A New Family of Software Anti-Patterns: Linguistic Anti-Patterns,NULL,0,NULL,NULL,1,,,,,,
4621,4,2013,Using Structural Information and User Feedback to Improve IR-based Traceability Recovery,NULL,0,NULL,NULL,1,,,,,,
4622,4,2013,Rule-based Impact Analysis for Heterogeneous Software Artifacts,NULL,0,NULL,NULL,1,,,,,,
4623,4,2013,Search-based Refactoring Using Recorded Code Changes,NULL,0,NULL,NULL,1,,,,,,
4624,4,2013,Migrating from AS400-COBOL to Java,NULL,0,NULL,NULL,1,,,,,,
4625,4,2013,Programming Language Ecosystems: the Evolution of R,NULL,0,NULL,NULL,1,,,,,,
4626,4,2013,Quasi-controlled experimentations on the impact of AOP on software evolvability,NULL,0,NULL,NULL,1,,,,,,
4627,4,2013,Automated Identifier Completion and Replacement,NULL,0,NULL,NULL,1,,,,,,
4628,4,2013,An Approach for Optimization of Object Queries on Collections using Annotations,NULL,0,NULL,NULL,1,,,,,,
4629,4,2013,Extracting and Analyzing the Implemented Security Architecture of Business Applications,NULL,0,NULL,NULL,1,,,,,,
4630,4,2013,Dealing with Component Dependencies Hidden by Frameworks - An Industrial Experience Report,NULL,0,NULL,NULL,1,,,,,,
4631,4,2013,A Framework for Classifying and Comparing Architecture-Centric Software Evolution Research,NULL,0,NULL,NULL,1,,,,,,
4632,4,2012,Keynote 1: LGTM - Software Sensing and Bug Smelling.,3-4,2,Keynotes,NULL,0,,,,,,
4633,4,2012,Keynote 2: A Bridge Over Troubled Water - Synergies between Model Transformation and Software Maintenance Techniques.,5-6,2,Keynotes,NULL,0,,,,,,
4634,4,2012,Aiding Software Developers to Maintain Developer Tests.,11-20,10,Technical Sessions,Aiding Developers,1,,,,,,
4635,4,2012,A Multi-Objective Technique to Prioritize Test Cases Based on Latent Semantic Indexing.,21-30,10,Technical Sessions,Aiding Developers,1,,,,,,
4636,4,2012,Identifier-Based Context-Dependent API Method Recommendation.,31-40,10,Technical Sessions,Aiding Developers,1,,,,,,
4637,4,2012,Automated Refactoring Using Design Differencing.,43-52,10,Refactoring,NULL,1,,,,,,
4638,4,2012,"Identifying, Tailoring, and Suggesting Form Template Method Refactoring Opportunities with Program Dependence Graph.",53-62,10,Refactoring,NULL,1,,,,,,
4639,4,2012,Refactoring and its Relationship with Fan-in and Fan-out: An Empirical Study.,63-72,10,Refactoring,NULL,1,,,,,,
4640,4,2012,Enhancing History-Based Concern Mining with Fine-Grained Change Analysis.,75-84,10,Repository Mining,NULL,1,,,,,,
4641,4,2012,Understanding Structural Complexity Evolution: A Quantitative Analysis.,85-94,10,Repository Mining,NULL,1,,,,,,
4642,4,2012,Impact Analysis Using Static Execute After in WebKit.,95-104,10,Repository Mining,NULL,1,,,,,,
4643,4,2012,Mining Kbuild to Detect Variability Anomalies in Linux.,107-116,10,Software Anomalies,NULL,1,,,,,,
4644,4,2012,Anomalies in Rule-Adapted Workflows - A Taxonomy and Solutions for vBPMN.,117-126,10,Software Anomalies,NULL,1,,,,,,
4645,4,2012,On the Comparison of User Space and Kernel Space Traces in Identification of Software Anomalies.,127-136,10,Software Anomalies,NULL,1,,,,,,
4646,4,2012,Do Developers Introduce Bugs When They Do Not Communicate? The Case of Eclipse and Mozilla.,139-148,10,Bug Management,NULL,1,,,,,,
4647,4,2012,A Market-Based Bug Allocation Mechanism Using Predictive Bug Lifetimes.,149-158,10,Bug Management,NULL,1,,,,,,
4648,4,2012,A Comparative Study of the Performance of IR Models on Duplicate Bug Detection.,159-168,10,Bug Management,NULL,1,,,,,,
4649,4,2012,Modularization of Legacy Features by Relocation and Reconceptualization: How Much is Enough?,171-180,10,Miscellaneous,NULL,1,,,,,,
4650,4,2012,Industrial Comparability of Student Artifacts in Traceability Recovery Research - An Exploratory Survey.,181-190,10,Miscellaneous,NULL,1,,,,,,
4651,4,2012,A GPU-based Architecture for Parallel Image-aware Version Control.,191-200,10,Miscellaneous,NULL,1,,,,,,
4652,4,2012,Predicting Coding Effort in Projects Containing XML.,203-212,10,Prediction,NULL,1,,,,,,
4653,4,2012,Software Evolution Prediction Using Seasonal Time Analysis: A Comparative Study.,213-222,10,Prediction,NULL,1,,,,,,
4654,4,2012,Uncovering Causal Relationships between Software Metrics and Bugs.,223-232,10,Prediction,NULL,1,,,,,,
4655,4,2012,DPB: A Benchmark for Design Pattern Detection Tools.,235-244,10,Design Patterns and Deficiencies,NULL,1,,,,,,
4656,4,2012,DPJF - Design Pattern Detection with High Accuracy.,245-254,10,Design Patterns and Deficiencies,NULL,1,,,,,,
4657,4,2012,Archimetrix: Improved Software Architecture Recovery in the Presence of Design Deficiencies.,255-264,10,Design Patterns and Deficiencies,NULL,1,,,,,,
4658,4,2012,ADvISE: Architectural Decay in Software Evolution.,267-276,10,Architecture Evolution,NULL,1,,,,,,
4659,4,2012,On the Relevance of Code Anomalies for Identifying Architecture Degradation Symptoms.,277-286,10,Architecture Evolution,NULL,1,,,,,,
4660,4,2012,Constraint-Based Consistency Checking between Design Decisions and Component Models for Supporting Software Architecture Evolution.,287-296,10,Architecture Evolution,NULL,1,,,,,,
4661,4,2012,Challenges of the Dynamic Detection of Functionally Similar Code Fragments.,299-308,10,Clone Detection,NULL,1,,,,,,
4662,4,2012,Large-Scale Inter-System Clone Detection Using Suffix Trees.,309-318,10,Clone Detection,NULL,1,,,,,,
4663,4,2012,Using Fuzzy Code Search to Link Code Fragments in Discussions to Source Code.,319-328,10,Clone Detection,NULL,1,,,,,,
4664,4,2012,Welcome from the Early Research Achievements Chairs.,331,1,Early Research Achievements Track,NULL,0,,,,,,
4665,4,2012,Recommending Refactorings to Reverse Software Architecture Erosion.,335-340,6,Refactoring & Reengineering,NULL,0,,,,,,
4666,4,2012,A New Software Maintenance Scenario Based on Refactoring Techniques.,341-346,6,Refactoring & Reengineering,NULL,0,,,,,,
4667,4,2012,Invertible Program Restructurings for Continuing Modular Maintenance.,347-352,6,Refactoring & Reengineering,NULL,0,,,,,,
4668,4,2012,Towards Applying Reengineering Services to Energy-Efficient Applications.,353-358,6,Refactoring & Reengineering,NULL,0,,,,,,
4669,4,2012,Making Smart Moves to Untangle Programs.,359-364,6,Refactoring & Reengineering,NULL,0,,,,,,
4670,4,2012,A Cohesion Metric Approach to Dividing Source Code into Functional Segments to Improve Maintainability.,365-370,6,Refactoring & Reengineering,NULL,0,,,,,,
4671,4,2012,Why is Unit-testing in Computer Games Difficult?,373-378,6,Testing & Maintenance,NULL,0,,,,,,
4672,4,2012,Filtering Bug Reports for Fix-Time Analysis.,379-384,6,Testing & Maintenance,NULL,0,,,,,,
4673,4,2012,Improved Duplicate Bug Report Identification.,385-390,6,Testing & Maintenance,NULL,0,,,,,,
4674,4,2012,Maintenance Research in SOA - Towards a Standard Case Study.,391-396,6,Testing & Maintenance,NULL,0,,,,,,
4675,4,2012,Investigation of Access Control Models with Formal Concept Analysis: A Case Study.,397-402,6,Testing & Maintenance,NULL,0,,,,,,
4676,4,2012,Using Topic Models to Support Software Maintenance.,403-408,6,Testing & Maintenance,NULL,0,,,,,,
4677,4,2012,Evaluating the Lifespan of Code Smells using Software Repository Mining.,411-416,6,Software Analysis,NULL,0,,,,,,
4678,4,2012,Feature Identification from the Source Code of Product Variants.,417-422,6,Software Analysis,NULL,0,,,,,,
4679,4,2012,Extracting Interaction-Based Stateful Behavior in Rich Internet Applications.,423-428,6,Software Analysis,NULL,0,,,,,,
4680,4,2012,Feature Location for Multi-Layer System Based on Formal Concept Analysis.,429-434,6,Software Analysis,NULL,0,,,,,,
4681,4,2012,Understanding API Usage to Support Informed Decision Making in Software Maintenance.,435-440,6,Software Analysis,NULL,0,,,,,,
4682,4,2012,Identifying Knowledge Divergence by Vocabulary Monitoring in Software Projects.,441-446,6,Software Analysis,NULL,0,,,,,,
4683,4,2012,Welcome from the Industrial Chairs.,449-450,2,Industrial Track,NULL,0,,,,,,
4684,4,2012,Software Quality Model and Framework with Applications in Industrial Context.,453-456,4,Quality Aspects,NULL,0,,,,,,
4685,4,2012,Applying Maintainability Oriented Software Metrics to Cabin Software of a Commercial Airliner.,457-460,4,Quality Aspects,NULL,0,,,,,,
4686,4,2012,Identify Impacts of Evolving Third Party Components on Long-Living Software Systems.,461-464,4,Quality Aspects,NULL,0,,,,,,
4687,4,2012,Analyzing Assembler to Eliminate Dead Functions: An Industrial Experience.,467-470,4,Reengineering Experiences,NULL,0,,,,,,
4688,4,2012,Rebuilding a Unified Database Service via Context Analysis Method.,471-474,4,Reengineering Experiences,NULL,0,,,,,,
4689,4,2012,IT Industrialisation as Enabler of Global Delivery.,477-482,6,Strategic Aspects,NULL,0,,,,,,
4690,4,2012,Welcome from the European Projects Chair.,485-486,2,European Projects Track,NULL,0,,,,,,
4691,4,2012,Digital Preservation Challenges on Software Life Cycle.,487-490,4,European Projects Track,NULL,0,,,,,,
4692,4,2012,Towards the Better Software Metrics Tool.,491-494,4,European Projects Track,NULL,0,,,,,,
4693,4,2012,Development of a Unified Software Quality Platform in the Szeged InfoP├│lus Cluster.,495-498,4,European Projects Track,NULL,0,,,,,,
4694,4,2012,Welcome from the Doctoral Symposium Chair.,501,1,Doctoral Symposium,NULL,0,,,,,,
4695,4,2012,Global and Geographically Distributed Work Teams: Understanding the Bug Fixing Process and Potentially Bug-prone Activity Patterns.,505-508,4,Student Presentations,NULL,0,,,,,,
4696,4,2012,Visual Modeler for Data Intensive Tasks.,509-512,4,Student Presentations,NULL,0,,,,,,
4697,4,2012,Hot Clones: A Shotgun Marriage of Search-Driven Development and Clone Management.,513-515,3,Student Presentations,NULL,0,,,,,,
4698,4,2012,Welcome from the Tool Demonstration Chairs.,519-520,2,Tool Demonstration Track,NULL,0,,,,,,
4699,4,2012,Bug Maps: A Tool for the Visual Exploration and Analysis of Bugs.,523-526,4,Tool Demonstrations Session 1,NULL,0,,,,,,
4700,4,2012,SECONDA: Software Ecosystem Analysis Dashboard.,527-530,4,Tool Demonstrations Session 1,NULL,0,,,,,,
4701,4,2012,Web2MexADL: Discovery and Maintainability Verification of Software Systems Architecture.,531-534,4,Tool Demonstrations Session 1,NULL,0,,,,,,
4702,4,2012,ChEOPSJ: Change-Based Test Optimization.,535-538,4,Tool Demonstrations Session 1,NULL,0,,,,,,
4703,4,2012,Visualizing Arrays in the Eclipse Java IDE.,541-544,4,Tool Demonstrations Session 2,NULL,0,,,,,,
4704,4,2012,Visual Tracing for the Eclipse Java Debugger.,545-548,4,Tool Demonstrations Session 2,NULL,0,,,,,,
4705,4,2012,Abstract Runtime Monitoring with USE.,549-552,4,Tool Demonstrations Session 2,NULL,0,,,,,,
4706,4,2012,Deterministic Replay of System's Execution with Multi-target QEMU Simulator for Dynamic Analysis and Reverse Debugging.,553-556,4,Tool Demonstrations Session 2,NULL,0,,,,,,
4707,4,2012,Welcome from the Workshop Chair.,559-560,2,Workshop,NULL,0,,,,,,
4708,4,2012,Workshop Proposal for CSMR 2012 - SQM 2012.,561-562,2,Workshop,NULL,0,,,,,,
4709,4,2012,Welcome from the Tutorial Chair.,565-566,2,Tutorials,NULL,0,,,,,,
4710,4,2012,Empirical Studies in Reverse Engineering and Maintenance: Employing Developers to Evaluate Your Approach and Tool.,567-568,2,Tutorials,NULL,0,,,,,,
4711,4,2012,Pragmatic Design Quality Assessment.,569-570,2,Tutorials,NULL,0,,,,,,
4712,4,2011,Invited Talk: Reengineering from a Practitioner's View - A Personal Lesson's Learned Assessment.,1-2,2,Invited Talks,NULL,0,,,,,,
4713,4,2011,Invited Talk: Promises and Challenges of Model-Driven Engineering.,3-4,2,Invited Talks,NULL,0,,,,,,
4714,4,2011,Process Mining Software Repositories.,5-14,10,Technical Track 1: Repository Analysis,NULL,1,,,,,,
4715,4,2011,RTFM (Read the Factual Mails) - Augmenting Program Comprehension with Remail.,15-24,10,Technical Track 1: Repository Analysis,NULL,1,,,,,,
4716,4,2011,Ranking Refactoring Suggestions Based on Historical Volatility.,25-34,10,Technical Track 1: Repository Analysis,NULL,1,,,,,,
4717,4,2011,Investigating the Use of Lexical Information for Software System Clustering.,35-44,10,Technical Track 2: Software Clustering,NULL,1,,,,,,
4718,4,2011,Improved Similarity Measures for Software Clustering.,45-54,10,Technical Track 2: Software Clustering,NULL,1,,,,,,
4719,4,2011,On the Benefits of Planning and Grouping Software Maintenance Requests.,55-64,10,Technical Track 2: Software Clustering,NULL,1,,,,,,
4720,4,2011,Clone Stability.,65-74,10,Technical Track 3: Code Clones and Short Papers,NULL,1,,,,,,
4721,4,2011,Code Clone Detection on Specialized PDGs with Heuristics.,75-84,10,Technical Track 3: Code Clones and Short Papers,NULL,1,,,,,,
4722,4,2011,Analyzing Term Weighting Schemes for Labeling Software Clusters.,85-88,4,Technical Track 3: Code Clones and Short Papers,NULL,1,,,,,,
4723,4,2011,Software Evolution towards Model-Centric Runtime Adaptivity.,89-92,4,Technical Track 3: Code Clones and Short Papers,NULL,1,,,,,,
4724,4,2011,Building Domain Specific Dictionaries of Verb-Object Relation from Source Code.,93-100,8,Technical Track 4: Program Comprehension,NULL,1,,,,,,
4725,4,2011,Revealing Mistakes in Concern Mapping Tasks: An Experimental Evaluation.,101-110,10,Technical Track 4: Program Comprehension,NULL,1,,,,,,
4726,4,2011,Factbase and Decomposition Generation.,111-120,10,Technical Track 4: Program Comprehension,NULL,1,,,,,,
4727,4,2011,Approximating Change Sets at Philips Healthcare: A Case Study.,121-130,10,Technical Track 5: Empirical Research in Industry,NULL,1,,,,,,
4728,4,2011,Software Deployment Activities and Challenges - A Case Study of Four Software Product Companies.,131-140,10,Technical Track 5: Empirical Research in Industry,NULL,1,,,,,,
4729,4,2011,An Empirical Model for Continuous and Weighted Metric Aggregation.,141-150,10,Technical Track 5: Empirical Research in Industry,NULL,1,,,,,,
4730,4,2011,Assistance System for OCL Constraints Adaptation during Metamodel Evolution.,151-160,10,Technical Track 6: Software Artefacts Evolution,NULL,1,,,,,,
4731,4,2011,A UML Profile and Tool Support for Evolutionary Requirements Engineering.,161-170,10,Technical Track 6: Software Artefacts Evolution,NULL,1,,,,,,
4732,4,2011,Sub-graph Mining: Identifying Micro-architectures in Evolving Object-Oriented Software.,171-180,10,Technical Track 6: Software Artefacts Evolution,NULL,1,,,,,,
4733,4,2011,"An Empirical Study of the Impact of Two Antipatterns, Blob and Spaghetti Code, on Program Comprehension.",181-190,10,Technical Track 7: Empirical Research,NULL,1,,,,,,
4734,4,2011,Extracting Software Product Lines: A Case Study Using Conditional Compilation.,191-200,10,Technical Track 7: Empirical Research,NULL,1,,,,,,
4735,4,2011,Reducing Maintenance Effort through Software Operation Knowledge: An Eclectic Empirical Evaluation.,201-210,10,Technical Track 7: Empirical Research,NULL,1,,,,,,
4736,4,2011,Pattern Recognition Techniques Applied to the Abstraction of Traces of Inter-Process Communication.,211-220,10,Technical Track 8: Runtime Evolution and Analysis,NULL,1,,,,,,
4737,4,2011,On the Use of Execution Trace Alignment for Driving Perfective Changes.,221-230,10,Technical Track 8: Runtime Evolution and Analysis,NULL,1,,,,,,
4738,4,2011,Assessing Idioms for Implementing Features with Flexible Binding Times.,231-240,10,Technical Track 8: Runtime Evolution and Analysis,NULL,1,,,,,,
4739,4,2011,Design Defect Detection Rules Generation: A Music Metaphor.,241-248,8,Technical Track 9: Defect Analysis,NULL,1,,,,,,
4740,4,2011,Comparing Mining Algorithms for Predicting the Severity of a Reported Bug.,249-258,10,Technical Track 9: Defect Analysis,NULL,1,,,,,,
4741,4,2011,On the Utility of a Defect Prediction Model during HW/SW Integration Testing: A Retrospective Case Study.,259-268,10,Technical Track 9: Defect Analysis,NULL,1,,,,,,
4742,4,2011,An Extensible Architecture for Detecting Violations of a Cloud Environment's Constraints during Legacy Software System Migration.,269-278,10,Technical Track 10: Legacy Systems Maintenance and Migration,NULL,1,,,,,,
4743,4,2011,Legacy Software Restructuring: Analyzing a Concrete Case.,279-286,8,Technical Track 10: Legacy Systems Maintenance and Migration,NULL,1,,,,,,
4744,4,2011,Migrating PL/I Code to Java.,287-296,10,Technical Track 10: Legacy Systems Maintenance and Migration,NULL,1,,,,,,
4745,4,2011,Welcome from the Workshop Chair.,297-298,2,Workshops,NULL,0,,,,,,
4746,4,2011,First International Workshop on Model-Driven Software Migration (MDSM 2011).,299-300,2,Workshops,NULL,0,,,,,,
4747,4,2011,Fifth International Workshop on System Quality and Maintainability.,301-302,2,Workshops,NULL,0,,,,,,
4748,4,2011,Welcome from the Industrial Track Chair and the Industrial Forum Chair.,303-304,2,Industrial Track,NULL,0,,,,,,
4749,4,2011,Using Multivariate Split Analysis for an Improved Maintenance of Automotive Diagnosis Functions.,305-308,4,Industrial Track,NULL,0,,,,,,
4750,4,2011,Regression Test Selection of Manual System Tests in Practice.,309-312,4,Industrial Track,NULL,0,,,,,,
4751,4,2011,Towards an Estimation Model for Software Maintenance Costs.,313-316,4,Industrial Track,NULL,0,,,,,,
4752,4,2011,Comparing the Maintainability of Two Alternative Architectures of a Postal System: SOA vs. Non-SOA.,317-320,4,Industrial Track,NULL,0,,,,,,
4753,4,2011,Long-Term Software Architecture Management with Multi-technology Tool Support.,321-324,4,Industrial Track,NULL,0,,,,,,
4754,4,2011,Model-Driven Business Document Evolution.,325-328,4,Industrial Track,NULL,0,,,,,,
4755,4,2011,Prioritizing Requirements-Based Regression Test Cases: A Goal-Driven Practice.,329-332,4,Industrial Track,NULL,0,,,,,,
4756,4,2011,Introduction to the European Projects Track.,333-334,2,European Track,NULL,0,,,,,,
4757,4,2011,Software Maintenance Research in the PROGRESS Project for Predictable Embedded Software Systems.,335-338,4,European Track,NULL,0,,,,,,
4758,4,2011,The SOAMIG Process Model in Industrial Applications.,339-342,4,European Track,NULL,0,,,,,,
4759,4,2011,"Solutions for Reverse Engineering 4GL Applications, Recovering the Design of a Logistical Wholesale System.",343-346,4,European Track,NULL,0,,,,,,
4760,4,2011,C2MV2: Consistency and Composition for Managing Variability in Multi-view Systems.,347-350,4,European Track,NULL,0,,,,,,
4761,4,2011,QUALGEN: Modeling and Analysing the Quality of Evolving Software Systems.,351-354,4,European Track,NULL,0,,,,,,
4762,4,2011,Future Internet Testing with FITTEST.,355-358,4,European Track,NULL,0,,,,,,
4763,4,2011,ALERT: Active Support and Real-Time Coordination Based on Event Processing in Open Source Software Development.,359-362,4,European Track,NULL,0,,,,,,
4764,4,2011,Welcome from the Doctoral Symposium Chair.,363-364,2,Doctoral Symposium,NULL,0,,,,,,
4765,4,2011,In Vivo Evaluation of Large-Scale IR-Based Traceability Recovery.,365-368,4,Doctoral Symposium,NULL,0,,,,,,
4766,4,2011,Impact of Aspect-Oriented Programming on Software Modularity.,369-372,4,Doctoral Symposium,NULL,0,,,,,,
4767,4,2011,Customisable Transformation-Driven Evolution for Service Architectures.,373-376,4,Doctoral Symposium,NULL,0,,,,,,
4768,4,2011,Model for Dynamic Evolution of Aspect-Oriented Software.,377-380,4,Doctoral Symposium,NULL,0,,,,,,
4769,4,2011,From Software Traceability to Global Model Management and Back Again.,381-384,4,Doctoral Symposium,NULL,0,,,,,,
4770,4,2011,Management of the Interfaces during Their Life Cycle in a System Landscape.,385-388,4,Doctoral Symposium,NULL,0,,,,,,
4771,4,2010,Incremental Reflexion Analysis.,1-10,10,NULL,NULL,1,,,,,,
4772,4,2010,Adopting and Evaluating Service Oriented Architecture in Industry.,11-20,10,NULL,NULL,1,,,,,,
4773,4,2010,Selecting Optimal Maintenance Plans Based on Cost/Reliability Tradeoffs for Software Subject to Structural and Behavioral Changes.,21-30,10,NULL,NULL,1,,,,,,
4774,4,2010,A Heuristic-Based Approach to Identify Concepts in Execution Traces.,31-40,10,NULL,NULL,1,,,,,,
4775,4,2010,Utilizing Debug Information to Compact Loops in Large Program Traces.,41-50,10,NULL,NULL,1,,,,,,
4776,4,2010,Automating Coverage Metrics for Dynamic Web Applications.,51-60,10,NULL,NULL,1,,,,,,
4777,4,2010,Achieving Agility in Adaptive and Perfective Software Maintenance.,61-62,2,NULL,NULL,1,,,,,,
4778,4,2010,Data Migration from a Product to a Data Warehouse Using ETL Tool.,63-65,3,NULL,NULL,1,,,,,,
4779,4,2010,Experiences from a Brazilian Bank Reengineering Project.,66-67,2,NULL,NULL,1,,,,,,
4780,4,2010,Recognizing Words from Source Code Identifiers Using Speech Recognition Techniques.,68-77,10,NULL,NULL,1,,,,,,
4781,4,2010,Code Similarities Beyond Copy & Paste.,78-87,10,NULL,NULL,1,,,,,,
4782,4,2010,A Probabilistic Based Approach towards Software System Clustering.,88-96,9,NULL,NULL,1,,,,,,
4783,4,2010,Does the Past Say It All? Using History to Predict Change Sets in a CMDB.,97-106,10,NULL,NULL,1,,,,,,
4784,4,2010,Effort-Aware Defect Prediction Models.,107-116,10,NULL,NULL,1,,,,,,
4785,4,2010,Co-evolving Annotations and Source Code through Smart Annotations.,117-126,10,NULL,NULL,1,,,,,,
4786,4,2010,Using Architecturally Significant Requirements for Guiding System Evolution.,127-136,10,NULL,NULL,1,,,,,,
4787,4,2010,Designing Maintainable XML Transformations.,137-145,9,NULL,NULL,1,,,,,,
4788,4,2010,Static Information Flow Analysis with Handling of Implicit Flows and a Study on Effects of Implicit Flows vs Explicit Flows.,146-155,10,NULL,NULL,1,,,,,,
4789,4,2010,Exploring the Influence of Identifier Names on Code Quality: An Empirical Study.,156-165,10,NULL,NULL,1,,,,,,
4790,4,2010,Towards a Safe Method for Computing Dependencies in Database-Intensive Systems.,166-175,10,NULL,NULL,1,,,,,,
4791,4,2010,Improving Behavioral Design Pattern Detection through Model Checking.,176-185,10,NULL,NULL,1,,,,,,
4792,4,2010,"ROMULUS: Domain Driven Design and Mashup Oriented Development Based on Open Source Java Metaframework for Pragmatic, Reliable and Secure Web Development.",186-189,4,NULL,NULL,0,,,,,,
4793,4,2010,"Development of a Methodology, Software -- Suite and Service for Supporting Software Architecture Reconstruction.",190-193,4,NULL,NULL,0,,,,,,
4794,4,2010,Reverse Engineering Component Models for Quality Predictions.,194-197,4,NULL,NULL,0,,,,,,
4795,4,2010,CIASYS--Change Impact Analysis at System Level.,198-201,4,NULL,NULL,0,,,,,,
4796,4,2010,Supporting Collaboration Awareness with Real-Time Visualization of Development Activity.,202-211,10,NULL,NULL,1,,,,,,
4797,4,2010,Refactoring Generics in JAVA: A Case Study on Extract Method.,212-221,10,NULL,NULL,1,,,,,,
4798,4,2010,Automatic Comparison of Load Tests to Support the Performance Analysis of Large Enterprise Systems.,222-231,10,NULL,NULL,1,,,,,,
4799,4,2010,DPDX--Towards a Common Result Exchange Format for Design Pattern Detection Tools.,232-235,4,NULL,NULL,0,,,,,,
4800,4,2010,Under and Over Approximation of State Models Recovered for Ajax Applications.,236-239,4,NULL,NULL,0,,,,,,
4801,4,2010,Reconstruction of Class Hierarchies for Decompilation of C++ Programs.,240-243,4,NULL,NULL,0,,,,,,
4802,4,2010,"Detecting Modularity ""Smells"" in Dependencies Injected with Java Annotations.",244-247,4,NULL,NULL,0,,,,,,
4803,4,2010,Numerical Signatures of Antipatterns: An Approach Based on B-Splines.,248-251,4,NULL,NULL,0,,,,,,
4804,4,2010,The Hybrid Technique for Object-Oriented Software Change Impact Analysis.,252-255,4,NULL,NULL,0,,,,,,
4805,4,2010,Software System Evolution Driven by Business Alignment Measure.,256-259,4,NULL,NULL,0,,,,,,
4806,4,2010,Interactive Exploration of Co-evolving Software Entities.,260-263,4,NULL,NULL,0,,,,,,
4807,4,2010,An Initial Study on the Bug Report Duplication Problem.,264-267,4,NULL,NULL,0,,,,,,
4808,4,2010,SQM 2010: Fourth International Workshop on System Quality and Maintainability.,268-269,2,NULL,NULL,0,,,,,,
4809,4,2010,SOAME 2010: International Workshop on SOA Migration and Evolution.,270-271,2,NULL,NULL,0,,,,,,
4810,4,2010,LIFT Revisited: Enhancing the Understanding of NATURAL/ADABAS Legacy Systems.,272-273,2,NULL,NULL,0,,,,,,
4811,4,2010,InCode: Continuous Quality Assessment and Improvement.,274-275,2,NULL,NULL,0,,,,,,
4812,4,2010,WikiDev 2.0: Facilitating Software Development Teams.,276-277,2,NULL,NULL,0,,,,,,
4813,4,2009,Design for Maintenance - Use of Engineering Principles and Product Line Technology.,1-2,2,Keynotes,NULL,0,,,,,,
4814,4,2009,To Use or Not to Use? The Metrics to Measure Software Quality (Developers' View).,3-4,2,Keynotes,NULL,0,,,,,,
4815,4,2009,Stevens Lecture on Software Development Methods at CSMR 2009.,5-6,2,Keynotes,NULL,0,,,,,,
4816,4,2009,Discovering Comprehension Pitfalls in Class Hierarchies.,7-16,10,Architecture,NULL,1,,,,,,
4817,4,2009,Architectural Complexity of Large-Scale Software Systems.,17-26,10,Architecture,NULL,1,,,,,,
4818,4,2009,Software Clustering Using Dynamic Analysis and Static Dependencies.,27-36,10,Architecture,NULL,1,,,,,,
4819,4,2009,Static Security Analysis Based on Input-Related Software Faults.,37-46,10,Fault Detection and Security,NULL,1,,,,,,
4820,4,2009,Automatic Failure Diagnosis Support in Distributed Large-Scale Software Systems Based on Timing Behavior Anomaly Correlation.,47-58,12,Fault Detection and Security,NULL,1,,,,,,
4821,4,2009,Tool Support for Fault Localization Using Architectural Models.,59-68,10,Fault Detection and Security,NULL,1,,,,,,
4822,4,2009,Application of TreeNet in Predicting Object-Oriented Software Maintainability: A Comparative Study.,69-78,10,Reengineering,NULL,1,,,,,,
4823,4,2009,Improving Guidance when Restructuring Variabilities in Software Product Lines.,79-88,10,Reengineering,NULL,1,,,,,,
4824,4,2009,Concurrent Fine-Grained Versioning of UML Models.,89-98,10,Reengineering,NULL,1,,,,,,
4825,4,2009,Behavioral Pattern Identification through Visual Language Parsing and Code Instrumentation.,99-108,10,Feature Identification,NULL,1,,,,,,
4826,4,2009,Improving the Dataflow-Based Concern Identification Approach.,109-118,10,Feature Identification,NULL,1,,,,,,
4827,4,2009,Identification of Extract Method Refactoring Opportunities.,119-128,10,Feature Identification,NULL,1,,,,,,
4828,4,2009,Adopting SOA - Experiences from Nine Finnish Organizations.,129-138,10,SOA and Migration,NULL,1,,,,,,
4829,4,2009,Reverse Engineering of Business Processes exposed as Web Applications.,139-148,10,SOA and Migration,NULL,1,,,,,,
4830,4,2009,The ARNO Project: Challenges and Experiences in a Large-Scale Industrial Software Migration Project.,149-158,10,SOA and Migration,NULL,1,,,,,,
4831,4,2009,A Case Study of Source Code Evolution.,159-168,10,Evolution,NULL,1,,,,,,
4832,4,2009,Structural Complexity and Decay in FLOSS Systems: An Inter-repository Study.,169-178,10,Evolution,NULL,1,,,,,,
4833,4,2009,Recovering the Evolution Stable Part Using an ECGM Algorithm: Is There a Tunnel in Mozilla?,179-188,10,Evolution,NULL,1,,,,,,
4834,4,2009,Analyzing the Evolution of the Source Code Vocabulary.,189-198,10,Evolution,NULL,1,,,,,,
4835,4,2009,Cognac: A Framework for Documenting and Verifying the Design of Cobol Systems.,199-208,10,Reverse Engineering,NULL,1,,,,,,
4836,4,2009,Establishing Traceability Links between Unit Test Cases and Units under Test.,209-218,10,Reverse Engineering,NULL,1,,,,,,
4837,4,2009,Incremental Clone Detection.,219-228,10,Reverse Engineering,NULL,1,,,,,,
4838,4,2009,Comparing Stability of Implementation Techniques for Multi-agent System Product Lines.,229-232,4,Short Papers 1 - Maintenance,NULL,0,,,,,,
4839,4,2009,Business Process-Aware Maintenance Task: A Preliminary Empirical Study.,233-236,4,Short Papers 1 - Maintenance,NULL,0,,,,,,
